request_id,base_cpc,ctr,conversion_rate,conversion_value,click,conversion
8232,2.4923687600391147,0.15080630157026176,0.02574795601443274,71.68659302376341,0,0
1668,0.7909159947136902,0.14074163648960056,0.014583445250064539,111.74647351623787,0,0
1118,1.164000106471765,0.15322266191602354,0.017680347347205142,106.73898227751431,1,0
7832,1.0155067897544472,0.011891188885539224,0.025678952286169687,88.50284439683875,0,0
1037,2.311916928821904,0.05837910466405014,0.014166648124545933,77.62607482795627,0,0
9192,2.8346469894643485,0.11284725008870114,0.025913470293475932,134.32550233595293,0,0
1515,0.5189071874453552,0.1292630785841406,0.02670141823522798,14.03379341805484,1,0
9925,0.7296258430730025,0.12273529486580963,0.012901267078216105,30.724571974015763,0,0
9402,1.8997327538398734,0.11840843473477371,0.04816570571075305,78.41965489399827,0,0
5846,1.0287668732044202,0.14716555428649736,0.03200686916331266,149.1795119846292,1,0
1183,2.8300702637750437,0.1209283217988303,0.018042595807083815,85.72400588302334,0,0
1010,1.0530236045490056,0.10741073374247416,0.03385189079870705,170.18316181776197,0,0
3447,2.28775040320925,0.11948358823780751,0.023281441989252243,112.28785979214737,0,0
6845,0.984059524488652,0.13893913094776786,0.0070889623451039305,108.34136546816296,0,0
2541,2.4152898319889653,0.09096879420563751,0.014837824906648662,28.812213439494492,0,0
1424,2.9665753073971173,0.16795157354419746,0.012209213947799544,104.72125156479508,0,0
2225,1.6719199136612646,0.10224421932151578,0.039600924779636386,105.45606450333021,0,0
9455,1.1406373097226814,0.05594864904134844,0.032076692809500644,60.24259109153119,0,0
6501,0.700158506322414,0.14565153041598983,0.03778889851328277,46.51127113597518,0,0
807,2.813921282266941,0.08075612654671767,0.034141780292585695,12.295911647741473,0,0
7724,2.7576266327562884,0.15093883286904364,0.041419281903150085,10.666358844031954,1,0
4090,2.3353781476041156,0.19175410787578845,0.014000476524951351,77.79232872532731,1,0
4981,1.1058842378419058,0.07537895516564994,0.01791754727536201,52.18091869797068,0,0
5251,2.9167653500461515,0.10823279753847603,0.04831887483260966,13.007817126087843,0,0
2640,1.245130521598608,0.08676569056240738,0.025469890208277415,97.29903783069372,0,0
2126,2.0866781831348535,0.061177814454293884,0.015465584348299907,51.451705338285244,0,1
2436,1.4637797618423058,0.10183731758119079,0.037635042325331096,124.36977088882502,0,0
8069,1.9266614474519725,0.18122965980990638,0.03784489990352361,138.9473380213629,0,0
4864,1.2842578118928905,0.14907388928701532,0.01556762221163898,115.43070674888162,0,0
5634,0.9606216289316856,0.0873768192797934,0.029415697214171626,58.50020901922411,0,0
8463,2.5088544420660694,0.03572258822879665,0.005160489470581755,189.19881335009146,0,0
1041,2.476807912097409,0.14217164098659785,0.031031191535617585,53.89661204213508,0,0
9305,0.8473997631222905,0.11476685023212112,0.029872934176529267,183.65159713384156,1,0
1811,2.41093165555434,0.18876407409999252,0.015223793660946647,153.1365045205815,0,0
4812,0.533072032263235,0.10523569071081712,0.02176178146268489,66.02772680558948,0,0
4975,1.6168161717566014,0.11617527463448107,0.010645942508062712,157.33462529277529,0,0
9117,2.9649789304266485,0.04420948099368924,0.016642202098475247,48.51481607776453,0,0
5625,2.6093219817756435,0.071548432830536,0.011595290126646413,185.26390283946748,0,0
333,0.7901816012672906,0.14185850059396238,0.02110498388265602,94.25848599378779,0,0
5910,1.5158305774094196,0.18727282589477992,0.03355229259345004,57.88359339199581,1,0
8512,2.281503518245983,0.18114858003580084,0.04777825671428599,75.76852810653317,0,0
8212,0.5395951773621855,0.020244169920056322,0.010344146163158775,135.93407788745532,0,0
5884,1.7004587881547195,0.15251597424024582,0.02558061616770983,195.60474956322273,0,0
8875,0.7812603330952288,0.18280481815873606,0.03200930859167021,32.52112578042177,0,1
3489,1.5583378603829938,0.09314357131322078,0.03387884347091973,72.57420670183495,0,0
9795,1.9328731199531142,0.16358201579509726,0.04088447697441921,47.98366642072651,1,0
9714,1.7017851412108898,0.08633919658092419,0.04721718022729067,129.71404664228407,0,0
6547,1.7569586046167014,0.020378091932917265,0.03961987649710857,153.2804621469346,0,0
4330,1.2008368813785313,0.03623589475438172,0.01918630593618823,182.2981949228487,0,0
4394,2.8649272246139983,0.10577423989961679,0.017216795606860062,53.55842586622186,1,0
7068,0.8871067040505685,0.1520524763933869,0.03753663326866765,13.071636807583449,0,0
8811,1.5048798115380488,0.19234277210469086,0.011445240101458084,115.4023302862576,0,0
5486,1.0629025605398297,0.17217454331208018,0.028240004596608685,30.744233987988224,1,1
418,2.181296140192596,0.08947017537148938,0.045099641487546624,160.32584706751592,0,0
2695,1.7975807003238717,0.12686393460351703,0.04529457953402477,84.46046153755333,0,0
8749,0.7525706162281462,0.15389493832778475,0.010268922530968012,95.07122824421101,0,0
1682,2.10243019336333,0.10548062907331456,0.03473740843371735,158.07411306849502,0,0
6447,1.710532848369104,0.17292609059187866,0.01371193149896903,102.91405561657513,0,0
4552,0.8844592637830404,0.15455343287190465,0.03408768731786352,196.10875454076177,0,0
2419,1.4699668998671738,0.07966676379618029,0.028187583085043846,87.74742395666026,0,0
5522,2.1160184380702223,0.07914838784676814,0.014303088753870822,171.3084885952042,0,0
5221,1.6857716621710757,0.18838782986340774,0.04754946029791863,102.42235713169981,1,0
7338,2.1355894498632946,0.04797345648209778,0.026835753606364147,156.07801413385104,0,0
5895,1.1145464675564365,0.08555941567755652,0.04551978018192345,28.649403774588748,0,0
1863,1.8625672972423457,0.1883077900936871,0.04669120420518461,71.98962713874258,0,0
4108,2.7259608021381654,0.1652268423537232,0.005076726417601929,45.48261651843213,1,0
2763,1.6191835635260459,0.12652383589996075,0.04288823065552075,142.18737574145013,0,0
2585,2.061959656973506,0.06007886067453419,0.03510929501848658,64.50756058073664,0,0
4824,1.8613883116366887,0.0847551491124908,0.03473635743173878,37.952739987812976,0,0
1561,1.092176397436205,0.05820239769920405,0.012883903440717256,19.30456301424898,0,0
3757,1.355269052158985,0.1658655528590308,0.006960091115963815,80.167065629311,0,0
6173,2.5910993434403085,0.1890669893213263,0.03621422814753447,147.41623200873775,1,0
84,1.2774558042891555,0.0160920682479629,0.008789605433180917,105.82364572436612,0,0
78,1.3961643213606816,0.02079970843535381,0.040383226797876426,86.22038237702898,0,0
2746,1.9457459985509016,0.027348686739850546,0.04491813933120807,56.482488859990944,1,0
1835,2.1411965183287567,0.02901228759764133,0.04887457093709137,161.1612177886029,0,0
459,0.7970447906701799,0.10955870181828677,0.02491417470997821,149.6801716046861,0,0
9587,1.5164195197637274,0.1816709329234306,0.018745307300956686,145.86960392584746,0,0
3362,2.230897306152645,0.07767172340974417,0.015201060200083102,115.53564293106116,0,0
5982,2.900916936555326,0.17956097373184748,0.013636481364086694,152.2633775104754,0,0
2165,2.9477623450378863,0.12666592770524362,0.04710287103478957,104.96791898190308,1,1
6608,2.8414255451770978,0.04822498701166383,0.018392945092293837,120.27006731550944,0,0
9043,1.1420789364176467,0.1069751682788188,0.04884799244716155,142.09492630654825,0,0
6848,1.9975276105339188,0.07226812176959348,0.018383860590309456,196.25783195835027,0,0
1262,1.2759048973089344,0.12633954312091522,0.04693932580426136,141.59153042858088,0,0
6359,2.1840245799917377,0.1702616736347143,0.020193281468503972,38.918465030407255,0,0
5007,2.618869082636841,0.11742664447059581,0.016015680788709682,189.08055660037482,0,0
7968,1.5508384729887474,0.09167069130420653,0.034448892599287524,106.6622212602598,0,0
477,1.8846357110033019,0.019503575971415405,0.03228553874680753,105.30304999201533,0,0
2281,1.4046327330128467,0.19807482196719975,0.02371253226206134,72.98153067616369,0,0
6323,1.3985595670770428,0.15691961889519784,0.017751154863307098,166.39987333381984,0,0
5273,2.4501202176001087,0.15293908442795665,0.03417513440686357,114.41116686595264,0,0
1196,2.933722422943492,0.16869665407022047,0.04422858697366508,161.98174618241848,0,0
3414,2.459345627688091,0.18428759763816963,0.030889606043437868,28.871002308535655,1,0
1942,2.4622424427786687,0.05552586808535901,0.039720657671804015,63.12821223438256,0,0
1213,2.4870238718748237,0.01835461190807642,0.041447525411880626,32.38015614982838,0,0
707,2.5246861146365873,0.1122351131460703,0.025183206824820434,116.16930711391164,0,0
5390,0.8486255905129004,0.03842355466803609,0.013800065493010508,189.15900246249134,0,0
2312,1.7338664508502966,0.07673172982683824,0.010523342590654228,173.02543530910665,0,0
7903,2.507832722340615,0.013986769294397603,0.04527348703897391,57.52952826486955,0,0
6567,1.900289957523371,0.12551776392734215,0.02365423307830663,179.45512151268647,0,0
9303,1.7629142788068313,0.0592824609475942,0.027171301167542735,151.24351548878616,0,0
4418,1.338429015543656,0.19415600478702721,0.047439863047405946,115.91645993179903,1,0
4354,1.8527845621971117,0.02791940377792204,0.013392800725359921,121.48445049658177,0,0
4248,1.9613577831486455,0.09081750212244989,0.02114590357208087,169.50955796418464,0,0
1673,2.514813500294053,0.1820430007233519,0.02993966218934973,14.31568113743695,1,0
8964,1.8920303578518503,0.08826529929989091,0.02070243598989432,117.87289313436207,0,0
1050,2.6867541817104987,0.014386241304836334,0.029206161508898248,45.903459199003734,0,0
1305,2.677422809365214,0.019715011240272466,0.04098554614736664,87.9448430946379,0,0
4365,2.1663049417325873,0.09793782486777347,0.006810838628827115,89.27515488600784,0,0
5790,1.162926852958389,0.1617364730254557,0.043956842248626615,102.91612888947967,0,0
7199,2.868267248092405,0.1601965924228997,0.03645196820803684,121.37252511498015,0,0
1306,2.2852173303310694,0.1913091038879089,0.010411329806895957,70.34803000197832,1,0
1254,2.2139132180724284,0.072416720324194,0.01614029300990445,112.18040295791899,0,0
8638,2.0162805633080474,0.16716395426502242,0.04228189616253339,77.36481784880779,0,0
7224,2.7377129319157865,0.1946136148777037,0.006958493988048934,41.40491058620283,0,0
5629,0.7283831068088895,0.0306146855633833,0.03668373661552834,169.23728880015065,0,0
7314,0.6660133836512434,0.10678635521088436,0.0060593127925815445,104.42955227138901,0,0
3715,1.2796985894093131,0.05018889837140321,0.048573210122282814,121.8903884877975,0,0
6575,2.267008990526263,0.19653579672761348,0.013072565866532847,98.50617796656263,0,0
6433,1.7879805653455343,0.0593841300329675,0.006279854566060041,176.13613667769357,0,0
5679,0.9397257085466553,0.07092629798234149,0.04899932548087435,43.05378106987432,0,0
9191,0.5391082382685853,0.19722317665090208,0.023218953089791976,93.95061141884818,0,0
3569,2.655507434145472,0.1715860543789202,0.018316571497818495,121.39552184667212,0,0
3521,1.6727680276189467,0.05624024554721145,0.043582557631423165,30.025024930745232,0,0
464,2.9054313711863546,0.04072542788272052,0.04908506586900796,148.45465387431335,0,0
3760,0.7997277336817803,0.012594988920955197,0.015621242233677134,69.2667700126615,0,0
2502,1.9338223786389332,0.045493500656194716,0.01613949291581207,142.8483665567294,0,0
7094,1.3918079232722658,0.17367510506682615,0.010426379725320574,122.87276488156606,1,0
8291,2.2330238555471693,0.09563077483498583,0.0174714278710808,115.28154259713834,0,0
6606,0.8226628120726573,0.12433524400098916,0.031376364495906556,157.88600744736777,0,0
7137,2.065648186656067,0.14279148865988717,0.035218650967619954,118.44710110840745,1,0
3999,0.9034183959709579,0.15257389614723332,0.03360903504653836,159.05894444176232,0,0
9113,1.65258392024453,0.08222013975600274,0.011677341357483804,27.231750596733615,0,0
9741,0.5824423592064836,0.08100246224988238,0.04173216788441704,17.541262896463927,0,0
2802,2.859253982050552,0.1422900603071013,0.02828363849676042,66.70709495730246,0,0
3686,2.8228617930292184,0.11891236193568629,0.007254744192723733,30.089675936160077,0,0
8768,1.496398060360319,0.14312774552077037,0.030061992596317106,146.18845459857704,0,0
7434,0.5576177210165185,0.025502409773516123,0.007656201986919035,105.95980967027627,0,0
4157,2.6278768385649545,0.1252979714936093,0.00941559859397571,116.330274614479,0,0
8968,1.9283488211326927,0.11191068450758389,0.019055576467336632,11.329275240532478,1,0
6385,2.0712597502089194,0.049052309432142435,0.017621489823910163,52.636458962403495,0,0
7220,2.8651890451720785,0.01583816413359491,0.014739663678455247,56.28285165087043,0,0
2771,1.18675953761973,0.12614804824052347,0.023018213174451668,134.46510125552658,0,0
9976,1.713362242836045,0.013830662602399877,0.010494779190385745,73.07980406829,0,0
9161,2.0948262239491635,0.09651986936567707,0.045546586264331494,104.33957416738203,0,1
4180,1.5067593024864006,0.027902251962026406,0.020636133867392974,20.298506065834577,0,0
6124,2.5056842428686945,0.10627523514723167,0.012603616498391881,88.80950764197445,0,0
7550,2.8641838426270114,0.08821365139230997,0.03726622832981364,121.20659870869181,0,0
8080,1.284455358264322,0.07235833260214732,0.015306166043301976,145.84919844498285,0,0
5462,0.6700932852291742,0.08008807825106107,0.023982296115865727,195.21574967112065,0,0
8123,2.137352761418304,0.12559750516850116,0.017743247230145726,153.00151629594058,1,0
10,0.5514612357395061,0.17835405374814978,0.02365145273334062,92.74045754874585,0,0
2157,1.3698535289554166,0.024753103917125242,0.03075864700878488,51.444327538133294,0,0
8753,0.9339303603785993,0.035397347284293404,0.02326553686988213,42.1039458992652,1,0
4971,2.744888040462548,0.10366856152986104,0.007235091765536418,94.68416745886223,0,0
7397,2.737584647133592,0.13133882582946088,0.04743274976240037,186.87124312063924,0,0
1380,0.9088096814625569,0.09083192690870566,0.012602939083634152,166.91405267730593,1,0
3183,1.124892365994053,0.045557555977822975,0.013011328832241365,101.40105727712012,0,0
9388,1.6553511831747518,0.08899333365836436,0.029219399914091587,148.0627451892678,0,0
1158,2.67960881936308,0.13591726043995378,0.04985696524532822,127.63505530895166,1,0
4531,0.9966114422435144,0.1966649978389442,0.04347437066744259,44.84882222074924,0,0
3389,2.167118478264145,0.043021782855695544,0.015719632377311644,132.38648100964465,0,0
7949,1.1971798156524123,0.060079152758262935,0.006250675548518511,120.50660676577837,0,0
273,2.7831013813911785,0.026840265202420346,0.04988050471775742,181.7667905503602,0,0
8584,1.6588695981473047,0.15459138513532367,0.030868399082034412,85.34056753793448,1,0
1887,1.1166971613040575,0.06659650298933073,0.03651279944311838,71.71869898334236,1,0
1033,0.801417214443197,0.1483799469938096,0.005666154026830886,130.478940249902,1,0
1396,1.5772188091545147,0.15509006395395547,0.033368293335247025,90.32227275441687,0,0
1407,2.514175382375133,0.12041018649260031,0.03799740631252896,126.95822060506987,0,0
158,1.0940938599809993,0.18126598883355433,0.01618509681575332,53.110304591682315,0,0
9674,1.4953737338072663,0.04855591828337776,0.017055303210912948,39.74201983465381,0,0
9007,1.9455744654237843,0.13963455313510253,0.034727329931493994,173.9769337164077,0,0
3777,1.9165131472636574,0.11806612947934668,0.020634726346181003,137.82985184372353,0,0
5323,2.9969823395391364,0.1795771696278888,0.02632616376809097,197.32363830712484,0,0
6550,1.3352616302164082,0.04035925680157838,0.040633101179067196,153.89948691885283,0,0
5443,2.8832679189559314,0.12345863385179799,0.02169156470715393,51.88039053804859,0,0
6130,1.4399280548228477,0.15181080821054724,0.02028833457068304,184.256507886724,0,0
5647,2.3380712952539904,0.16591886268276698,0.012358442803885651,127.12293518991726,0,0
7625,2.1265163081302587,0.0989355080061687,0.01933484618763963,197.57253037986806,0,0
6025,1.1567386925048382,0.10601371098565725,0.011133008490284146,89.53630684501451,0,0
1261,2.4938977515929706,0.06749823416555885,0.021772701717534246,136.50188789537566,0,0
663,1.0930669793399863,0.09443482559399625,0.018950000504519532,168.32604458887727,0,0
7463,1.4207386691392738,0.02281053457869952,0.03719090958205486,71.44811516119958,0,0
1426,0.512349952336024,0.029040156319599664,0.01847014057352144,162.97800088983905,0,0
6271,2.8209313799519795,0.14958435459208216,0.009255851879374236,172.4444506741401,0,0
1247,0.5813154487281298,0.07671730120579429,0.013139331719963523,42.605586452020454,0,0
3787,1.6599542454172185,0.02610429992231115,0.025359209891001756,26.812694071223103,0,0
9469,1.400355285347345,0.08701680658884908,0.011691153780197151,157.78111325177085,0,0
9799,2.8258779428326695,0.07508301147527667,0.0382308533636738,132.92669754991226,0,0
4336,1.9986528491467914,0.11990991769035829,0.015654751763175653,42.33948937925209,0,0
6790,2.5647205660670362,0.12088632106679943,0.03663529172758904,43.087460375374846,0,0
7230,0.5232757269058842,0.12074834029397136,0.007758671978050882,135.93657282883794,1,0
9686,1.213812679288349,0.09668617491079595,0.03891631516856394,61.23185864795381,0,0
1321,0.8988617002829709,0.12002378026033896,0.019169497666298742,38.01568381370116,0,0
414,2.079593030424498,0.18821769443730443,0.03308094229975087,20.033079184123352,0,0
5383,0.5227175873780407,0.17024441280252345,0.016873919421796398,28.0195415465308,0,0
7078,1.8917731413821346,0.15046502946182305,0.024663714513527377,154.0440411179154,0,0
849,1.9884625433001095,0.020189394170575345,0.01509361820712386,86.75145826255003,0,0
556,0.8350380711266019,0.029916301778745456,0.023174760509873955,150.1161596074419,0,0
8067,1.333419595291407,0.13683047546259222,0.028444825669361764,171.78064402246736,1,0
2039,1.127416653350745,0.04929979724727664,0.03133050462757195,35.82442511954612,0,0
4654,1.4584928526456473,0.1004008204295998,0.03036222151493727,115.53870670578569,0,0
8240,2.275433166475402,0.12260883252361164,0.04393680031093126,76.51440291837669,0,0
4516,1.803442553684353,0.1040332049075655,0.026766662374182782,118.18518796609688,0,0
6453,1.3007468562418563,0.15912936498613153,0.009703592220394035,144.6082908616545,0,0
5199,1.2069136426502465,0.11316048821014142,0.04088421186724322,131.95906375271932,0,0
5957,1.4218128886771149,0.10204083945853581,0.028168397980750447,116.21386446602385,0,0
6622,1.7126822728567386,0.09039245753406877,0.04249731578959033,121.21480240232466,0,0
3831,2.5210143472342272,0.03600726074144726,0.008025045572956902,116.10828206292986,0,0
9987,1.2334741889574459,0.16005544268098662,0.009075581307583746,67.9845181145422,1,0
9302,2.616336232808513,0.1994583935540517,0.021252353102199473,71.60257603075209,0,0
3526,2.932691994780746,0.16791560542670222,0.03146460999429662,117.75568305504596,0,0
6495,0.8265859538933993,0.0922054204612362,0.03585930987920253,53.39315697810379,0,0
4848,2.4087896091705305,0.12283232929410215,0.005146156771767899,58.39368064650975,0,0
7604,1.3004529185710965,0.013558755491479776,0.04602152244527287,14.86238637740561,0,0
2884,0.6725189815320407,0.03164825479431721,0.049857564288252124,136.73283088637737,0,0
4283,0.6464132632113346,0.1368453736481306,0.007796836720965535,121.23817797265903,0,0
5113,2.2521642431097,0.011612342295854174,0.03323914204754192,146.47462275076285,0,0
5011,2.2665103224855443,0.04257211885019643,0.02820037751246729,47.4552171530296,0,0
9613,0.7609286452070725,0.080458476072858,0.03663717780514449,46.11870890869059,0,0
2808,1.692250266169925,0.10144897192607572,0.018733722549797868,44.67449742014414,0,0
5483,2.317546317535335,0.14730344344856275,0.03617760803641662,153.03683928207784,0,0
6558,2.387331349462626,0.16496152629799604,0.0059756005250132796,35.98783160215551,0,0
4151,0.5000767971134561,0.17584592429575394,0.015928909273906982,41.92394235865845,0,0
351,2.6412246029708055,0.14095364990896087,0.02075968085591793,135.18015099344532,0,0
4748,1.4795272365429293,0.030060715451841323,0.033884940971681564,182.6650902775277,0,0
1518,1.1087057414407482,0.1447715320274338,0.010546082251263078,98.17708686935904,0,0
919,0.8502829394161313,0.062232584121625745,0.015051214973040815,198.4179744114096,0,0
1524,1.7146793979658141,0.11837335891948308,0.030963724464955784,134.15465417144802,0,1
2556,1.8064414983418629,0.13976323955085057,0.00592153075059797,126.28082444265412,0,0
1564,2.556535796284196,0.1635892911335952,0.011237947851537037,183.16348425045595,0,0
6341,2.113094111383329,0.1490366847665276,0.04694615677883879,86.42766878020583,0,0
3358,2.5545773664633984,0.1758009706613276,0.04220589828935957,122.86218442472313,0,0
6027,0.8222564626837474,0.15169275269701263,0.025434739545600563,120.85974969012796,0,0
2767,1.104733235282223,0.18769755973492327,0.005497447941365429,181.2060406000294,0,0
7638,0.6408331944980995,0.10281759159919307,0.04244665043046707,51.984205464271774,0,0
7908,1.4869382919292071,0.11992641048783277,0.029858470102198678,198.28597502914465,0,1
695,2.0265501061040814,0.16379990982693254,0.02202003074777211,61.872112437683,1,0
6240,2.7994814294485906,0.10519390868296877,0.017607833087523065,76.83667155475169,0,0
6693,2.508030308110233,0.043311118891933835,0.007317440687211844,135.42726873294507,0,0
3353,1.7676491168467958,0.13240586615693656,0.017897700130237747,23.343997285604786,0,0
3846,2.9278772684207146,0.14280717055315226,0.01872927415190807,40.159999712138905,1,0
4599,1.172903927479073,0.19827432021095734,0.010758117384873629,176.7788003914547,0,0
7813,1.578770299619106,0.06114542363262058,0.04191928515317473,87.42121605825618,0,0
7142,2.4366823429544957,0.12332666019838383,0.025462065248739854,99.20110719974973,0,0
8216,1.9070755930365073,0.12658099512261656,0.014618341197019408,163.46418295786953,0,0
6159,2.590197251988202,0.04759238343875624,0.028520887602481754,49.65670445399002,1,0
8613,0.7652301248698802,0.08673855229148489,0.04538127307867074,128.7999504826812,0,0
8182,0.6724750217761486,0.01721662198243709,0.0456340842075357,148.5817397961937,0,0
305,2.9396301986563365,0.14759893343359032,0.03727722601343012,80.80379437993572,0,0
6993,0.7084476344218988,0.02765321565264363,0.037960876082031574,41.47804061194858,0,0
1874,2.3320038619156263,0.16686564777644286,0.026088862936259883,10.82579772344635,0,0
4442,1.0616434941044166,0.03765787414397522,0.010654814732517762,115.77836089095594,0,0
218,2.1240822476180368,0.11295723292248179,0.04031907403972498,59.83090204484325,0,0
8531,0.545080024563075,0.05200251435897118,0.019138623374678813,70.56373935418628,1,0
2588,1.1048292007888239,0.19010424499755446,0.015402461884426413,183.84264358204382,0,0
7409,1.9927915500387585,0.09960154262723898,0.02013357980543306,36.259452808705575,0,0
2079,2.430031190774976,0.15520189193003864,0.02020514650670572,117.56804235474522,1,0
9843,2.275608354818148,0.17321729021379692,0.017021248047205718,23.476227236977042,0,0
4478,1.9844515798586304,0.059811142977671886,0.02773005894813605,67.70140837079063,0,0
7375,0.6967441879884977,0.16488481413562303,0.014748263941220623,165.88539681531074,0,0
6195,0.8896288413786086,0.11209771690684854,0.043453956631360396,15.143018359054084,0,0
8351,0.6231841339569286,0.1789009285812216,0.03443148531417083,122.61447122707312,0,0
1195,2.6788420153809405,0.06038436627476134,0.013564455042020793,159.35638354485548,0,0
8346,2.5279065096978304,0.15270701078405333,0.016861513139300767,126.96671544279756,0,0
6876,0.9820990223556141,0.027360573706668806,0.03394282079027039,104.89975035961811,0,0
4234,0.5523352945668332,0.18643520261963373,0.022612579897202133,114.43133500444257,0,0
2983,2.542820355038963,0.18496836998773708,0.009429344104520312,70.22890302417565,0,0
1616,2.9853484030529187,0.07106029159076536,0.020984747635920183,99.46016079146916,0,0
3708,1.2040401052640792,0.19565761323207712,0.008857533579317704,168.14565013638975,1,0
9262,2.2184747817142867,0.04293800674016271,0.015744488754291894,166.87746346519836,0,0
8244,1.3323756174059334,0.06519561696773762,0.04969206672014909,151.6766990596492,0,1
5811,2.965441993209237,0.020149167667557016,0.04464154845897073,32.13157511815129,0,0
6863,0.6942810459793137,0.09196708369725921,0.005011038073039688,18.91150389861229,0,0
9919,1.5848381240784344,0.18140543500493095,0.01739538375109133,159.67777079366866,0,0
1165,2.5449175602976553,0.11145174391763743,0.019610099505205633,135.87673584041448,0,0
5773,2.2984703889370506,0.1805639930297903,0.033650279060062266,25.71776713880252,0,0
1594,2.3108470428218526,0.17583130176509415,0.034486467387759484,174.1000849993988,0,0
1747,1.1495330218625854,0.018128820966980895,0.024843892480088395,35.99237633359698,0,0
3366,1.3112795004383553,0.04121009610691855,0.015658731924816156,24.765507629194488,1,0
9227,2.7257563927838007,0.10398697362319524,0.03870673948911376,139.29681775476362,0,0
357,1.9644389531836581,0.0816204946203917,0.04219247130354536,30.25221677016755,1,0
7919,1.5274015200897582,0.17759033681296602,0.010991482661003195,112.79551396617308,0,0
2947,1.7722263889776397,0.05102586417840193,0.014688423379465076,143.081593497065,0,0
